type,id,url,twitterUrl,text,source,retweetCount,replyCount,likeCount,quoteCount,viewCount,createdAt,lang,bookmarkCount,isReply,inReplyToId,conversationId,displayTextRange,inReplyToUserId,inReplyToUsername,card,quoted_tweet,retweeted_tweet,isLimitedReply,article,author.type,author.userName,author.url,author.twitterUrl,author.id,author.name,author.isVerified,author.isBlueVerified,author.verifiedType,author.profilePicture,author.coverPicture,author.description,author.location,author.followers,author.following,author.status,author.canDm,author.canMediaTag,author.createdAt,author.entities.description.urls,author.fastFollowersCount,author.favouritesCount,author.hasCustomTimelines,author.isTranslator,author.mediaCount,author.statusesCount,author.withheldInCountries,author.possiblySensitive,author.pinnedTweetIds,author.profile_bio.description,author.isAutomated,author.automatedBy,entities.user_mentions,author.profile_bio.entities.url.urls,author.profile_bio.entities.description.user_mentions,place.bounding_box_polygon.coordinates,place.bounding_box_polygon.type,place.country,place.country_code,place.full_name,place.id,place.name,place.place_type,extendedEntities.media,author.profile_bio.entities.description.hashtags,quoted_tweet.type,quoted_tweet.id,quoted_tweet.url,quoted_tweet.twitterUrl,quoted_tweet.text,quoted_tweet.source,quoted_tweet.retweetCount,quoted_tweet.replyCount,quoted_tweet.likeCount,quoted_tweet.quoteCount,quoted_tweet.viewCount,quoted_tweet.createdAt,quoted_tweet.lang,quoted_tweet.bookmarkCount,quoted_tweet.isReply,quoted_tweet.inReplyToId,quoted_tweet.conversationId,quoted_tweet.displayTextRange,quoted_tweet.inReplyToUserId,quoted_tweet.inReplyToUsername,quoted_tweet.author.type,quoted_tweet.author.userName,quoted_tweet.author.url,quoted_tweet.author.twitterUrl,quoted_tweet.author.id,quoted_tweet.author.name,quoted_tweet.author.isVerified,quoted_tweet.author.isBlueVerified,quoted_tweet.author.verifiedType,quoted_tweet.author.profilePicture,quoted_tweet.author.coverPicture,quoted_tweet.author.description,quoted_tweet.author.location,quoted_tweet.author.followers,quoted_tweet.author.following,quoted_tweet.author.status,quoted_tweet.author.canDm,quoted_tweet.author.canMediaTag,quoted_tweet.author.createdAt,quoted_tweet.author.entities.description.urls,quoted_tweet.author.fastFollowersCount,quoted_tweet.author.favouritesCount,quoted_tweet.author.hasCustomTimelines,quoted_tweet.author.isTranslator,quoted_tweet.author.mediaCount,quoted_tweet.author.statusesCount,quoted_tweet.author.withheldInCountries,quoted_tweet.author.possiblySensitive,quoted_tweet.author.pinnedTweetIds,quoted_tweet.author.profile_bio.description,quoted_tweet.author.isAutomated,quoted_tweet.author.automatedBy,quoted_tweet.extendedEntities.media,quoted_tweet.card,quoted_tweet.quoted_tweet,quoted_tweet.retweeted_tweet,quoted_tweet.isLimitedReply,quoted_tweet.article,author.profile_bio.entities.description.urls
tweet,1983306082325016880,https://x.com/franzui/status/1983306082325016880,https://twitter.com/franzui/status/1983306082325016880,@mariomiguelcarr @grok @RealArturoH @FelipeCalderon @EPN @odebrecht @lopezobrador_ @TheEconomist Hahahahhahahahahaa quedaste y Reeeeee Quedaste https://t.co/gZWerwpmt4,Twitter for iPhone,0,0,0,0,20,Tue Oct 28 22:53:12 +0000 2025,tl,0,True,1982876652976910431,1982626377104085299,"[97, 143]",184418234,mariomiguelcarr,,,,False,,user,franzui,https://x.com/franzui,https://twitter.com/franzui,2921106894,FRNÇS,False,False,,https://pbs.twimg.com/profile_images/1618036701540098049/4j6YLXrh_normal.jpg,https://pbs.twimg.com/profile_banners/2921106894/1699915033,,in ur dirtiest thoughts. Mex/American guy,2859,994,,True,False,Sun Dec 07 02:04:29 +0000 2014,[],0,55628,True,False,5935,36280,[],False,['1281273843533803520'],Lee antes 👇Im nasty and I know it 18+ / GAY claims not accepted. 🔞#ANTICHAIROS,False,,"[{'id_str': '184418234', 'indices': [0, 16], 'name': 'Mario Miguel Carrillo', 'screen_name': 'mariomiguelcarr'}, {'id_str': '1720665183188922368', 'indices': [17, 22], 'name': 'Grok', 'screen_name': 'grok'}, {'id_str': '103104199', 'indices': [23, 35], 'name': 'Arturo Herrera', 'screen_name': 'RealArturoH'}, {'id_str': '144376833', 'indices': [36, 51], 'name': 'Felipe Calderón 🇲🇽🇺🇦', 'screen_name': 'FelipeCalderon'}, {'id_str': '2897441', 'indices': [52, 56], 'name': 'Enrique Peña Nieto', 'screen_name': 'EPN'}, {'id_str': '482354806', 'indices': [57, 67], 'name': 'Odebrecht', 'screen_name': 'odebrecht'}, {'id_str': '82119937', 'indices': [68, 82], 'name': 'Andrés Manuel', 'screen_name': 'lopezobrador_'}, {'id_str': '5988062', 'indices': [83, 96], 'name': 'The Economist', 'screen_name': 'TheEconomist'}]",,,,,,,,,,,"[{'display_url': 'pic.twitter.com/gZWerwpmt4', 'expanded_url': 'https://twitter.com/franzui/status/1983306082325016880/photo/1', 'ext_alt_text': 'Erin Evinary GIF', 'ext_media_availability': {'status': 'Available'}, 'id_str': '1983306075869794304', 'indices': [144, 167], 'media_key': '16_1983306075869794304', 'media_results': {'id': 'QXBpTWVkaWFSZXN1bHRzOgwAAgoAARuGHl41F9AACgACG4YeX7XasTAAAA==', 'result': {'__typename': 'ApiMedia', 'id': 'QXBpTWVkaWE6DAACCgABG4YeXjUX0AAKAAIbhh5ftdqxMAAA', 'media_key': '16_1983306075869794304'}}, 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/G4YeXjUX0AAYtvp.jpg', 'original_info': {'focus_rects': [], 'height': 240, 'width': 240}, 'sizes': {'large': {'h': 240, 'w': 240}}, 'type': 'animated_gif', 'url': 'https://t.co/gZWerwpmt4', 'video_info': {'aspect_ratio': [1, 1], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/G4YeXjUX0AAYtvp.mp4'}]}}]","[{'indices': [66, 78], 'text': 'ANTICHAIROS'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tweet,1983306038293258399,https://x.com/LucasAgnel0/status/1983306038293258399,https://twitter.com/LucasAgnel0/status/1983306038293258399,"@sagitariusbbt @spidrmanx @grok Eu acho que se trata mais pra manter um bom comportamento deles, tenho quase crtz que se acabasse visitas íntimas nas prisões, principalmente masculinas, o que ia rolar de rebelião seria brincadeira, honestamente, eu acho que o perigo pra os guardas e funcionários ia aumentar mt.",Twitter for iPhone,0,1,1,0,681,Tue Oct 28 22:53:02 +0000 2025,pt,0,True,1983296226641768705,1983162220969373881,"[32, 312]",892556989594816513,sagitariusbbt,,,,False,,user,LucasAgnel0,https://x.com/LucasAgnel0,https://twitter.com/LucasAgnel0,1092190146655588352,𝕷𝖚𝖈𝖆𝖘 ◤✠◢,False,False,,https://pbs.twimg.com/profile_images/1656168089753403393/bajr8ENw_normal.jpg,https://pbs.twimg.com/profile_banners/1092190146655588352/1667438571,,"Vila Velha, Brasil",48,308,,True,False,Sun Feb 03 22:36:37 +0000 2019,[],0,9028,True,False,331,2073,[],False,[],"...
Vascaíno desde o berço",False,,"[{'id_str': '892556989594816513', 'indices': [0, 14], 'name': 'Engenheiro de Tweet (Dino) #LakeShow', 'screen_name': 'sagitariusbbt'}, {'id_str': '830006876653944832', 'indices': [15, 25], 'name': 'beatrice', 'screen_name': 'spidrmanx'}, {'id_str': '1720665183188922368', 'indices': [26, 31], 'name': 'Grok', 'screen_name': 'grok'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tweet,1983306031213228379,https://x.com/AlbertoMayer8/status/1983306031213228379,https://twitter.com/AlbertoMayer8/status/1983306031213228379,@realreajabrasil @bonilha_andrea @BlogdoNoblat @grok Se faz de burro mesmo?,Twitter for iPhone,0,0,0,0,24,Tue Oct 28 22:53:00 +0000 2025,pt,0,True,1983305074450538539,1983267499287425484,"[53, 75]",1952091729420779520,realreajabrasil,,,,False,,user,AlbertoMayer8,https://x.com/AlbertoMayer8,https://twitter.com/AlbertoMayer8,1536512638531911685,Alberto carlo,False,False,,https://pbs.twimg.com/profile_images/1536513233820995585/9nKGfO09_normal.png,,,,12,69,,False,True,Tue Jun 14 00:57:56 +0000 2022,[],0,84465,True,False,2,1602,[],False,[],Nada,False,,"[{'id_str': '1952091729420779520', 'indices': [0, 16], 'name': 'Reaja_brasil', 'screen_name': 'realreajabrasil'}, {'id_str': '1589422695178969088', 'indices': [17, 32], 'name': 'Andrea Bonilha', 'screen_name': 'bonilha_andrea'}, {'id_str': '16794066', 'indices': [33, 46], 'name': 'Blog do Noblat', 'screen_name': 'BlogdoNoblat'}, {'id_str': '1720665183188922368', 'indices': [47, 52], 'name': 'Grok', 'screen_name': 'grok'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tweet,1983306017158115485,https://x.com/albertosantos13/status/1983306017158115485,https://twitter.com/albertosantos13/status/1983306017158115485,"@MottaTarcisio @grok, quem eduardo  paes, Luiz Fernando Pezão e Sérgio Cabral são aliados no plano nacional?",Twitter for iPhone,0,1,0,0,96,Tue Oct 28 22:52:57 +0000 2025,pt,0,True,1983268687126901155,1983268687126901155,"[15, 108]",799260530,MottaTarcisio,,,,False,,user,albertosantos13,https://x.com/albertosantos13,https://twitter.com/albertosantos13,321957599,albertosantos,False,False,,https://pbs.twimg.com/profile_images/2671469417/5253fb55f438612e151cfa1eb7798a92_normal.jpeg,,,PAULISTA-PE,14,141,,False,True,Wed Jun 22 12:13:33 +0000 2011,[],0,153,True,False,26,1306,[],False,[],"um menino feliz(meio antiquado)esperando a mulher de sua vida,apaixonado por narração esportiva de rádio e musica antiga",False,,"[{'id_str': '799260530', 'indices': [0, 14], 'name': 'Tarcísio Motta', 'screen_name': 'MottaTarcisio'}, {'id_str': '1720665183188922368', 'indices': [15, 20], 'name': 'Grok', 'screen_name': 'grok'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tweet,1983305987517014087,https://x.com/canal_libercon/status/1983305987517014087,https://twitter.com/canal_libercon/status/1983305987517014087,@arte_catolica @grok Explica esse meme?,Twitter for iPhone,0,1,0,0,16,Tue Oct 28 22:52:50 +0000 2025,pt,0,True,1981058915526701466,1981058915526701466,"[15, 39]",1646614847512035330,arte_catolica,,,,False,,user,canal_libercon,https://x.com/canal_libercon,https://twitter.com/canal_libercon,796228077449789448,Libercon Psicologia Social,False,False,,https://pbs.twimg.com/profile_images/1588973968786132993/9V2vOEZA_normal.jpg,https://pbs.twimg.com/profile_banners/796228077449789448/1573823544,,Pyng-Pong - North Corea,255,197,,False,False,Wed Nov 09 05:49:01 +0000 2016,[],0,53015,True,False,6339,20232,[],False,['1023542963706707969'],"Canal do YouTube, inscreva-se!",False,,"[{'id_str': '1646614847512035330', 'indices': [0, 14], 'name': 'Arte Católica 🇻🇦', 'screen_name': 'arte_catolica'}, {'id_str': '1720665183188922368', 'indices': [15, 20], 'name': 'Grok', 'screen_name': 'grok'}]","[{'display_url': 'youtube.com/channel/UCpGln…', 'expanded_url': 'https://www.youtube.com/channel/UCpGlnEj3s0psBJ1PMVwCd4g/videos', 'indices': [0, 23], 'url': 'https://t.co/WArLwwKV2v'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tweet,1983305985881190828,https://x.com/AboutMusicy/status/1983305985881190828,https://twitter.com/AboutMusicy/status/1983305985881190828,@grok Seguro?,Twitter for iPhone,0,1,0,0,12,Tue Oct 28 22:52:49 +0000 2025,es,0,True,1983305740094980420,1983304899304575391,"[6, 13]",1720665183188922368,grok,,,,False,,user,AboutMusicy,https://x.com/AboutMusicy,https://twitter.com/AboutMusicy,1717894951428661248,Ri,False,False,,https://pbs.twimg.com/profile_images/1982451705800257536/SS3TV2mX_normal.jpg,https://pbs.twimg.com/profile_banners/1717894951428661248/1737553056,,Dick stan,0,13,,False,True,Fri Oct 27 13:24:15 +0000 2023,[],0,4602,True,False,49,293,[],False,[],"°beep beep, I'm out of order° quería poner emoji de tereré pero solo hay de mate",False,,"[{'id_str': '1720665183188922368', 'indices': [0, 5], 'name': 'Grok', 'screen_name': 'grok'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tweet,1983305959259943098,https://x.com/D64806646/status/1983305959259943098,https://twitter.com/D64806646/status/1983305959259943098,"@profjuliosouza @ducavendish @grok  defina as diferenças entre dudu bolsonar e bukele. Desde biografia, histórico de trabalho e tudo mais.",Twitter for iPhone,0,1,0,0,28,Tue Oct 28 22:52:43 +0000 2025,pt,0,True,1983201784433877162,1983201038053323194,"[29, 138]",61310056,profjuliosouza,,,,False,,user,D64806646,https://x.com/D64806646,https://twitter.com/D64806646,1351119766656868355,Drogon Tiamat,False,False,,https://pbs.twimg.com/profile_images/1415054296589217793/452CzHne_normal.jpg,https://pbs.twimg.com/profile_banners/1351119766656868355/1642342038,,,22,47,,False,False,Mon Jan 18 10:50:44 +0000 2021,[],0,991,True,False,913,26820,[],False,[],,False,,"[{'id_str': '61310056', 'indices': [0, 15], 'name': 'Júlio Souza', 'screen_name': 'profjuliosouza'}, {'id_str': '1054726240723189760', 'indices': [16, 28], 'name': 'E. Cavendish', 'screen_name': 'ducavendish'}, {'id_str': '1720665183188922368', 'indices': [29, 34], 'name': 'Grok', 'screen_name': 'grok'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tweet,1990786199427170766,https://x.com/putiferah/status/1990786199427170766,https://twitter.com/putiferah/status/1990786199427170766,@GabyAmarantos @grok quais os indicados nessa categoria ?,Twitter for iPhone,0,1,0,0,33,Tue Nov 18 14:16:31 +0000 2025,pt,0,True,1990439491262095735,1990439491262095735,"[15, 57]",53189003,GabyAmarantos,,,,False,,user,putiferah,https://x.com/putiferah,https://twitter.com/putiferah,2905378486,ด้้้้้็็็็็้้้้้็็็็็้้้้้้้้็็็็็้้้ Putífero,False,False,,https://pbs.twimg.com/profile_images/2005024491684950016/T0FjXbK5_normal.jpg,https://pbs.twimg.com/profile_banners/2905378486/1699187425,,,198,1512,,False,False,Thu Dec 04 17:46:09 +0000 2014,[],0,72417,True,False,1659,15358,[],False,[],🏳️‍🌈⃤Almo Gêmeo,False,,"[{'id_str': '53189003', 'indices': [0, 14], 'name': 'Gaby Amarantos', 'screen_name': 'GabyAmarantos'}, {'id_str': '1720665183188922368', 'indices': [15, 20], 'name': 'Grok', 'screen_name': 'grok'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tweet,1990786139905798182,https://x.com/baianoverse/status/1990786139905798182,https://twitter.com/baianoverse/status/1990786139905798182,@NewsLiberdade @grok me diga q é verdade isso 🤣🤣🤣,Twitter for iPhone,0,0,0,0,7,Tue Nov 18 14:16:17 +0000 2025,pt,0,True,1990443982170767683,1990443982170767683,"[15, 49]",1711732984338878465,NewsLiberdade,,,,False,,user,baianoverse,https://x.com/baianoverse,https://twitter.com/baianoverse,1772355438283014144,baianou,False,False,,https://pbs.twimg.com/profile_images/1772355653639524352/1hQZPO0K_normal.jpg,,,,235,60,,False,True,Mon Mar 25 20:10:57 +0000 2024,[],0,23452,True,False,1181,15022,[],False,[],,False,,"[{'id_str': '1711732984338878465', 'indices': [0, 14], 'name': 'SPACE LIBERDADE \uea00', 'screen_name': 'NewsLiberdade'}, {'id_str': '1720665183188922368', 'indices': [15, 20], 'name': 'Grok', 'screen_name': 'grok'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tweet,1990786123509960799,https://x.com/Rogerio72840759/status/1990786123509960799,https://twitter.com/Rogerio72840759/status/1990786123509960799,@andrevix @ducavendish @grok @grok quais políticos tem algum envolvimento com o banco master?,Twitter for iPhone,0,1,1,0,682,Tue Nov 18 14:16:13 +0000 2025,pt,0,True,1990785233957105848,1990780392341975174,"[29, 93]",80460070,andrevix,,,,False,,user,Rogerio72840759,https://x.com/Rogerio72840759,https://twitter.com/Rogerio72840759,1755620032799981568,Rogerio Lopes,False,False,,https://pbs.twimg.com/profile_images/1755620127184429056/gNqZ1h6O_normal.png,,,,4,61,,False,True,Thu Feb 08 15:50:30 +0000 2024,[],0,335,True,False,64,479,[],False,[],,False,,"[{'id_str': '80460070', 'indices': [0, 9], 'name': 'André', 'screen_name': 'andrevix'}, {'id_str': '1054726240723189760', 'indices': [10, 22], 'name': 'E. Cavendish', 'screen_name': 'ducavendish'}, {'id_str': '1720665183188922368', 'indices': [23, 28], 'name': 'Grok', 'screen_name': 'grok'}, {'id_str': '1720665183188922368', 'indices': [29, 34], 'name': 'Grok', 'screen_name': 'grok'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tweet,1990786048281227690,https://x.com/candidatoderro1/status/1990786048281227690,https://twitter.com/candidatoderro1/status/1990786048281227690,@irmamonica_13 @grok isso ai é religioso ?,Twitter for iPhone,0,1,0,0,12,Tue Nov 18 14:15:55 +0000 2025,pt,0,True,1990533401728930070,1990533401728930070,"[15, 42]",1550487220276060160,irmamonica_13,,,,False,,user,candidatoderro1,https://x.com/candidatoderro1,https://twitter.com/candidatoderro1,1328382733098381318,candidato derrotado,False,False,,https://pbs.twimg.com/profile_images/1328414038418731012/wt99XS7a_normal.jpg,https://pbs.twimg.com/profile_banners/1328382733098381318/1605553563,,,123,363,,True,True,Mon Nov 16 17:01:48 +0000 2020,[],0,27257,True,False,3792,40566,[],False,[],Pra você me cancelar tem que me elevar muito. toda queda é um voo para um perfil desconhecido,False,,"[{'id_str': '1550487220276060160', 'indices': [0, 14], 'name': 'Irmã Mônica', 'screen_name': 'irmamonica_13'}, {'id_str': '1720665183188922368', 'indices': [15, 20], 'name': 'Grok', 'screen_name': 'grok'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tweet,1990786028312166493,https://x.com/JohnWickIndiano/status/1990786028312166493,https://twitter.com/JohnWickIndiano/status/1990786028312166493,@grok @Eduardono2022 @analise2025 @grok É normal policiais de batalhões especiais responderem?,Twitter for iPhone,0,1,0,0,209,Tue Nov 18 14:15:50 +0000 2025,pt,0,True,1990600150209999043,1990553017834483876,"[34, 94]",1720665183188922368,grok,,,,False,,user,JohnWickIndiano,https://x.com/JohnWickIndiano,https://twitter.com/JohnWickIndiano,1724930668482924544,Marcelo,False,False,,https://pbs.twimg.com/profile_images/1728873900757393408/YcCnfSpJ_normal.jpg,https://pbs.twimg.com/profile_banners/1724930668482924544/1701030634,,,14,90,,False,True,Wed Nov 15 23:21:48 +0000 2023,[],0,5825,True,False,61,877,[],False,[],,False,,"[{'id_str': '1720665183188922368', 'indices': [0, 5], 'name': 'Grok', 'screen_name': 'grok'}, {'id_str': '1497364987655987201', 'indices': [6, 20], 'name': 'Eduardo Oliveira', 'screen_name': 'Eduardono2022'}, {'id_str': '1875980871746179072', 'indices': [21, 33], 'name': 'Análise Política 2', 'screen_name': 'analise2025'}, {'id_str': '1720665183188922368', 'indices': [34, 39], 'name': 'Grok', 'screen_name': 'grok'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tweet,1990785995206504661,https://x.com/ClaudioBeringhs/status/1990785995206504661,https://twitter.com/ClaudioBeringhs/status/1990785995206504661,"@dornellascarlos @claudiocastroRJ @grok Provavelmente não é isso que as Forças de Segurança pensam quando pedem os blindados da Marinha e EB‼️

Mas para isso o DESGoverno teria que ser outro ...",Twitter for iPhone,0,1,0,0,22,Tue Nov 18 14:15:42 +0000 2025,pt,1,True,1990743908914245774,1990512302848675890,"[40, 194]",3304190619,dornellascarlos,,,,False,,user,ClaudioBeringhs,https://x.com/ClaudioBeringhs,https://twitter.com/ClaudioBeringhs,1059244134609928192,Claudio Athayde Beringhs 🇧🇷,False,False,,https://pbs.twimg.com/profile_images/1841458072105144320/OONkUUni_normal.jpg,https://pbs.twimg.com/profile_banners/1059244134609928192/1660787390,,Brazil,18569,16420,,False,False,Mon Nov 05 00:40:56 +0000 2018,[],0,208065,True,False,11754,90906,[],False,['2003362664052064316'],"Bolsonarista
➡️Via de Lá Plata 2021
🇧🇷 @Cberinghs
Ex Dist. Antarctica que viu o $$ do Jorge Paulo Leman comprar o governo FHC

🚨BlocK em lacradores 🚨",False,,"[{'id_str': '3304190619', 'indices': [0, 16], 'name': 'Carlos Eduardo Dornellas ☕', 'screen_name': 'dornellascarlos'}, {'id_str': '74792468', 'indices': [17, 33], 'name': 'Cláudio Castro', 'screen_name': 'claudiocastroRJ'}, {'id_str': '1720665183188922368', 'indices': [34, 39], 'name': 'Grok', 'screen_name': 'grok'}]",,"[{'id_str': '0', 'indices': [39, 49], 'name': '', 'screen_name': 'Cberinghs'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tweet,1990785974247567495,https://x.com/PandaGirlBR/status/1990785974247567495,https://twitter.com/PandaGirlBR/status/1990785974247567495,@mmimntxx @grok traduz,Twitter for iPhone,0,0,1,0,161,Tue Nov 18 14:15:37 +0000 2025,pt,0,True,1990765531398566046,1990765531398566046,"[10, 22]",2388334003,mmimntxx,,,,False,,user,PandaGirlBR,https://x.com/PandaGirlBR,https://twitter.com/PandaGirlBR,891524405502849024,MissValentine 🏳️‍🌈,False,False,,https://pbs.twimg.com/profile_images/1993000796716195840/Po8s62jc_normal.jpg,https://pbs.twimg.com/profile_banners/891524405502849024/1590127374,,"Manaus, Brasil",25,45,,False,False,Sun Jul 30 05:02:36 +0000 2017,[],0,8994,True,False,59,1608,[],False,[],,False,,"[{'id_str': '2388334003', 'indices': [0, 9], 'name': '• M. ◡̈', 'screen_name': 'mmimntxx'}, {'id_str': '1720665183188922368', 'indices': [10, 15], 'name': 'Grok', 'screen_name': 'grok'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tweet,1990785926419959868,https://x.com/lobo_alsacia/status/1990785926419959868,https://twitter.com/lobo_alsacia/status/1990785926419959868,"@grok @pinkkitsune24 @LealBenedita @questiona_te @gork E desde quando isso São factos? A Benedita leal não é local não mor em cinfaes. Portanto já chegámos ao ponto em que aceitas qualquer coisa como verdadeira, grok?",Twitter for iPhone,0,2,0,0,54,Tue Nov 18 14:15:26 +0000 2025,pt,0,True,1990785629689688568,1990510160167469484,"[55, 217]",1720665183188922368,grok,,,,False,,user,lobo_alsacia,https://x.com/lobo_alsacia,https://twitter.com/lobo_alsacia,1585181982157414400,"somos 3,4 milhões 🇵🇹🇵🇹🇵🇹",False,False,,https://pbs.twimg.com/profile_images/2009440596314763264/4n5K-u3K_normal.jpg,https://pbs.twimg.com/profile_banners/1585181982157414400/1768837250,,"Lisboa, Portugal",2660,1219,,False,True,Wed Oct 26 08:10:33 +0000 2022,[],0,39485,True,False,4015,35111,[],False,['2020652965720400314'],"Na defesa dos fracos e dos oprimidos, na luta contra a maldade 🇵🇹🇵🇹 Jogo pelo SEGURO.",False,,"[{'id_str': '1720665183188922368', 'indices': [0, 5], 'name': 'Grok', 'screen_name': 'grok'}, {'id_str': '1858295497188130816', 'indices': [6, 20], 'name': 'PinkKitsune', 'screen_name': 'pinkkitsune24'}, {'id_str': '1092291843675574272', 'indices': [21, 34], 'name': 'Benedita Leal', 'screen_name': 'LealBenedita'}, {'id_str': '1886445309016113152', 'indices': [35, 48], 'name': 'Questiona-te', 'screen_name': 'questiona_te'}, {'id_str': '1909390269533011968', 'indices': [49, 54], 'name': 'gork', 'screen_name': 'gork'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tweet,1990785874871922907,https://x.com/GrayStenia/status/1990785874871922907,https://twitter.com/GrayStenia/status/1990785874871922907,"@WilshawElise @Grok, esse vídeo é antigo, salvo engano... Pode dizer o contexto para que a @miriamleitao entenda que Belém não é o paraíso que ela quer que engulamos???",Twitter for iPhone,0,1,1,0,226,Tue Nov 18 14:15:14 +0000 2025,pt,0,True,1990530750173913120,1990530750173913120,"[14, 168]",282882073,EliseWilshaw1,,,,False,,user,GrayStenia,https://x.com/GrayStenia,https://twitter.com/GrayStenia,1788287124208328706,Stênia Gray,False,False,,https://pbs.twimg.com/profile_images/1788513606658654208/x0VPRlw6_normal.jpg,https://pbs.twimg.com/profile_banners/1788287124208328706/1753958503,,,1816,4121,,False,True,Wed May 08 19:17:42 +0000 2024,[],0,182481,True,False,463,8510,[],False,['1943267537375928651'],"Postagens sérias e bobeiras, porque equilíbrio é tudo...
Deus em primeiro lugar, amo minha família, gosto do meu país e animais são tudo de bom...",False,,"[{'id_str': '1720665183188922368', 'indices': [14, 19], 'name': 'Grok', 'screen_name': 'grok'}, {'id_str': '16814640', 'indices': [91, 104], 'name': 'Míriam Leitão', 'screen_name': 'miriamleitao'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tweet,1990785536769114591,https://x.com/palomachevalier/status/1990785536769114591,https://twitter.com/palomachevalier/status/1990785536769114591,@SensoCrtico1 @grok isso eh verdade? Me conte tudo e onde isso aconteceu.,Twitter for iPhone,0,3,0,0,22235,Tue Nov 18 14:13:53 +0000 2025,pt,0,True,1990525334048113083,1990525334048113083,"[14, 73]",1123258543505850368,SensoCrtico1,,,,False,,user,palomachevalier,https://x.com/palomachevalier,https://twitter.com/palomachevalier,27976726,Pa,False,False,,https://pbs.twimg.com/profile_images/2016582882068713474/qcNa0rcC_normal.jpg,https://pbs.twimg.com/profile_banners/27976726/1769906283,,,583,1379,,True,False,Tue Mar 31 22:10:17 +0000 2009,[],0,33089,True,False,289,11531,[],False,[],vivendo e sempre aprendendo.,False,,"[{'id_str': '1123258543505850368', 'indices': [0, 13], 'name': 'Senso Crítico ⚡', 'screen_name': 'SensoCrtico1'}, {'id_str': '1720665183188922368', 'indices': [14, 19], 'name': 'Grok', 'screen_name': 'grok'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
